Window size: 100
Server error Rate: 1000
expRTT,jitter,timeoutValue
-105903462,-8.368668370938529E7,1.829462158999774E7,-10508197
-106304282,-8.651388349571213E7,1.866856581857027E7,-11839620
-86553216,-8.651880005874811E7,1.4010028349240676E7,-30478686
-83601187,-8.61540984264046E7,1.1145749118531656E7,-41571101
27431859,-7.195585374810402E7,3.3206240025924746E7,60869106
27431859,-7.195585374810402E7,3.3206240025924746E7,121738212
27431859,-7.195585374810402E7,3.3206240025924746E7,243476424
27431859,-7.195585374810402E7,3.3206240025924746E7,486952848
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
27431859,-7.195585374810402E7,3.3206240025924746E7,500000000
12789913,-6.136263290459102E7,4.344281649559131E7,112408633
13073538,-5.205811154151714E7,4.886502475707277E7,143401987
14743802,-4.3707872348827496E7,5.1261687155011445E7,161338876
13805234,-3.651873405522406E7,5.10272573800646E7,167590295
14383871,-3.0155908423321053E7,4.940538789087871E7,167465643
13376202,-2.471439462040592E7,4.657669007326051E7,161592365
12518935,-2.006022841785518E7,4.307730840940917E7,152249005
12518935,-2.006022841785518E7,4.307730840940917E7,304498010
12518935,-2.006022841785518E7,4.307730840940917E7,500000000
16860834,-1.5445095615623284E7,4.0384463710962705E7,146092759
18128067,-1.1248450288670374E7,3.7632477105389625E7,139281458
19404513,-7416829.877586577,3.492969354843886E7,132301944
13043918,-4859236.392888255,3.0673058759551212E7,117832998
14112205,-2487806.2187772235,2.7154796874357715E7,106131381
21454888,505030.55856992956,2.5603562016125806E7,102919278
20801888,3042137.7387486883,2.3642609077407185E7,97612574
20027190,5165269.271405103,2.1447436990204114E7,90955017
17515038,6708990.362479465,1.878708965203322E7,81857348
18940974,8237988.317169532,1.6766063659732532E7,75302242
13517602,8897940.02752334,1.3729463237918563E7,63815792
-230083010,-2.097467872591708E7,6.257418024695966E7,229322042
-170993715,-3.972705826017745E7,7.974729937017538E7,279262139
-102864051,-4.761918235265527E7,7.362169168946771E7,246867584
-102864051,-4.761918235265527E7,7.362169168946771E7,493735168
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-102864051,-4.761918235265527E7,7.362169168946771E7,500000000
-158590886,-6.149064530857336E7,7.949132893995744E7,256474670
-210887510,-8.016525339500168E7,9.229906085621765E7,289030990
-152980057,-8.926710384562647E7,8.515253393075663E7,251343031
-85255267,-8.876562423992316E7,6.4741989758048266E7,170202334
-3403923,-7.809541158493277E7,6.72293644647694E7,190822046
-86004521,-7.908405026181617E7,5.2152141033123E7,129524513
-87161672,-8.009375297908916E7,4.088108553006996E7,83430589
-84889581,-8.069323148170301E7,3.170990152712672E7,46146374
-85523684,-8.129703804649013E7,2.4839087633722506E7,18059312
-3079776,-7.151988029067886E7,3.573934179796159E7,71437486
-75127487,-7.1970831129344E7,2.7593670316135194E7,38403850
-74891523,-7.2335917613176E7,2.1334154083807394E7,13000698
-138210274,-8.0570212161529E7,3.0410631022473294E7,41072311
-79453705,-8.043064876633787E7,2.305220920843944E7,11778188
-211598508,-9.682663117054564E7,4.598212611369317E7,87101873
-67230815,-9.312715414922744E7,4.0960679372576736E7,70715563
-85043014,-9.211663663057402E7,3.2488915187076055E7,37839024
-64133277,-8.861871667675227E7,3.0488046309495106E7,33333468
-79652883,-8.749798746715823E7,2.4827310848910887E7,11811255
-67421594,-8.498843828376345E7,2.301219420762403E7,7060338
-65542253,-8.255766512329303E7,2.1512998686541278E7,3494329
-66643341,-8.05683746078814E7,1.961600741687631E7,-2104344
-44012061,-7.599883540689622E7,2.2708699164381288E7,14835961
21621792,-6.379625698103419E7,3.838603661854451E7,89747889
21994307,-5.307243648340492E7,4.755621333475961E7,137152416
21994307,-5.307243648340492E7,4.755621333475961E7,274304832
21994307,-5.307243648340492E7,4.755621333475961E7,500000000
21994307,-5.307243648340492E7,4.755621333475961E7,500000000
21994307,-5.307243648340492E7,4.755621333475961E7,500000000
21994307,-5.307243648340492E7,4.755621333475961E7,500000000
21994307,-5.307243648340492E7,4.755621333475961E7,500000000
21994307,-5.307243648340492E7,4.755621333475961E7,500000000
21994307,-5.307243648340492E7,4.755621333475961E7,500000000
21853104,-4.37067439229793E7,5.205712198181453E7,164521744
20949897,-3.562466380760689E7,5.318648168826263E7,177121262
-77867485,-4.090501645665603E7,4.913047840203296E7,155616897
23677197,-3.2832239774574026E7,5.0975217995168224E7,171068632
23094806,-2.584135905275227E7,5.0465454759564236E7,176020459
-115260608,-3.701876517115824E7,5.740955177688362E7,192619441
-119132859,-4.728302689976346E7,6.101962185772185E7,196795460
-119132859,-4.728302689976346E7,6.101962185772185E7,393590920
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-119132859,-4.728302689976346E7,6.101962185772185E7,500000000
-103815771,-5.4349619912293024E7,5.813125416521813E7,178175396
-102371305,-6.03523305482564E7,5.41031842368495E7,156060406
-102076752,-6.556788322972435E7,4.970460537020604E7,133250538
-102921566,-7.02370935760088E7,4.544957213365233E7,111561194
-103203380,-7.43578793790077E7,4.129855425548732E7,90836337
-103484207,-7.799867033163173E7,3.734529985870756E7,71382529
-100110423,-8.076263941517776E7,3.284592079023623E7,50621043
-100440810,-8.322241073828053E7,2.893904040810704E7,32533750
-100440810,-8.322241073828053E7,2.893904040810704E7,65067500
-100440810,-8.322241073828053E7,2.893904040810704E7,130135000
-100440810,-8.322241073828053E7,2.893904040810704E7,260270000
-100440810,-8.322241073828053E7,2.893904040810704E7,500000000
-100440810,-8.322241073828053E7,2.893904040810704E7,500000000
-100440810,-8.322241073828053E7,2.893904040810704E7,500000000
-100440810,-8.322241073828053E7,2.893904040810704E7,500000000
-101249541,-8.547580202099547E7,2.564771505083141E7,17115058
-130395026,-9.109070501837103E7,2.90618665335308E7,25156761
-123774213,-9.517614351607466E7,2.8945917271129437E7,20607525
-129890262,-9.951540832656533E7,2.930315137170575E7,17697197
-36748738,-9.166957453574467E7,3.570757266271548E7,51160716
-130059459,-9.646831009377658E7,3.517846672359246E7,44245556
-130508438,-1.0072332608205451E8,3.383012802218072E7,34597186
-103088477,-1.010189699467977E8,2.5889972779936116E7,2540921
-119489557,-1.0332779332844798E8,2.345792050284009E7,-9496111
-123419712,-1.0583928316239199E8,2.198854758653207E7,-17885092
-119147961,-1.0750286789209299E8,1.9402683966875806E7,-29892132
-123917986,-1.0955475765558137E8,1.8142820061261512E7,-36983477
-129422959,-1.120382828236337E8,1.795328409003771E7,-40225146
-88163658,-1.0905395472067949E8,1.8687537247698158E7,-34303805
-87890890,-1.0640857163059455E8,1.8645073343422256E7,-31828278
-46343985,-9.890049830177024E7,2.712293333300925E7,9591235
-124751521,-1.0213187613904896E8,2.59971112149947E7,1856568
-129951736,-1.0560935862166785E8,2.5583427755829062E7,-3275647
-73261254,-1.0156584554395936E8,2.6263718702861637E7,3489029
-30645767,-9.270083572596444E7,3.521155620863734E7,48145389
-86686939,-9.194909863521889E7,2.772420706528273E7,18947729
-86686939,-9.194909863521889E7,2.772420706528273E7,37895458
-86686939,-9.194909863521889E7,2.772420706528273E7,75790916
-86686939,-9.194909863521889E7,2.772420706528273E7,151581832
-86686939,-9.194909863521889E7,2.772420706528273E7,303163664
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-86686939,-9.194909863521889E7,2.772420706528273E7,500000000
-30008444,-8.420651680581653E7,3.4342673500416175E7,53164177
-28153022,-7.719982995508946E7,3.80187071140845E7,74874998
14348203,-6.575632583570328E7,4.854016254448919E7,128404324
26389057,-5.423815298124038E7,5.656192440367699E7,172009544
16095188,-4.544648535858533E7,5.780686164240407E7,185780961
15494088,-3.782891368876216E7,5.668589665399359E7,188914672
15494088,-3.782891368876216E7,5.668589665399359E7,377829344
15494088,-3.782891368876216E7,5.668589665399359E7,500000000
15494088,-3.782891368876216E7,5.668589665399359E7,500000000
15494088,-3.782891368876216E7,5.668589665399359E7,500000000
15494088,-3.782891368876216E7,5.668589665399359E7,500000000
15494088,-3.782891368876216E7,5.668589665399359E7,500000000
15494088,-3.782891368876216E7,5.668589665399359E7,500000000
15494088,-3.782891368876216E7,5.668589665399359E7,500000000
15494088,-3.782891368876216E7,5.668589665399359E7,500000000
15494088,-3.782891368876216E7,5.668589665399359E7,500000000
14878352,-3.124050547766689E7,5.404413685991191E7,184936041
16168059,-2.5314434917958528E7,5.090372612442356E7,178300469
18651131,-1.981873917821371E7,4.77952621378711E7,171362309
19414571,-1.4914575405936997E7,4.4428733204887584E7,162800357
25398379,-9875456.105194872,4.214000867996441E7,158684578
20139139,-6123631.717045514,3.817069918923469E7,146559165
18116374,-3093631.0024148244,3.3930525642529726E7,132628471
13676950,-997308.3771129716,2.9116458826175537E7,115468526
13676950,-997308.3771129716,2.9116458826175537E7,230937052
13676950,-997308.3771129716,2.9116458826175537E7,461874104
13676950,-997308.3771129716,2.9116458826175537E7,500000000
13676950,-997308.3771129716,2.9116458826175537E7,500000000
13676950,-997308.3771129716,2.9116458826175537E7,500000000
13676950,-997308.3771129716,2.9116458826175537E7,500000000
13676950,-997308.3771129716,2.9116458826175537E7,500000000
13676950,-997308.3771129716,2.9116458826175537E7,500000000
13676950,-997308.3771129716,2.9116458826175537E7,500000000
13676950,-997308.3771129716,2.9116458826175537E7,500000000
13676950,-997308.3771129716,2.9116458826175537E7,500000000
13676950,-997308.3771129716,2.9116458826175537E7,500000000
13676950,-997308.3771129716,2.9116458826175537E7,500000000
13676950,-997308.3771129716,2.9116458826175537E7,500000000
21032746,1756448.4200261498,2.6656418514625113E7,108382122
-52510816,-5026959.632477119,3.1863277977849554E7,122426152
24367809,-1352613.5534174787,3.0327564121741533E7,119957642
22691512,1652902.140759706,2.8005325556116223E7,113674204
-168407160,-1.9604605626835257E7,5.820463276037835E7,213213925
-142815492,-3.500596642348085E7,7.060585596441355E7,247417457
-167669644,-5.1588926120545745E7,8.197457144317374E7,276309359
-168573633,-6.621201448047753E7,8.707133321226092E7,282073318
-167977052,-7.893264417041785E7,8.756460186659123E7,271325763
-167040415,-8.994611552411562E7,8.494702626891452E7,249841989
-295643533,-1.1565829270860118E8,1.087065797745356E8,319168026
-295643533,-1.1565829270860118E8,1.087065797745356E8,500000000
-295643533,-1.1565829270860118E8,1.087065797745356E8,500000000
-295643533,-1.1565829270860118E8,1.087065797745356E8,500000000
-126865037,-1.1705913574502602E8,8.398141014464518E7,218866504
-103483468,-1.1536217727689777E8,6.595573492770833E7,148460762
-104327347,-1.1398282349228555E8,5.188067031885263E7,93539857
-115141703,-1.1412768343074986E8,3.916400763145201E7,42528347
-127381492,-1.1578440950190613E8,3.2272276348112475E7,13304695
-107760491,-1.1478141968916786E8,2.595943943337632E7,-10943661
-124669624,-1.1601744522802188E8,2.1632624268026773E7,-29486948
-124295137,-1.1705215669951914E8,1.8035213276140295E7,-44911303
-101059215,-1.1505303898707925E8,1.7024865953875035E7,-46953575
-103618515,-1.1362372348869434E8,1.5269951587579861E7,-52543917
-103618515,-1.1362372348869434E8,1.5269951587579861E7,-105087834
-103618515,-1.1362372348869434E8,1.5269951587579861E7,-210175668
-103618515,-1.1362372348869434E8,1.5269951587579861E7,-420351336
-79571914,-1.0936724730260755E8,1.8901297016336784E7,-33762059
-269668589,-1.2940491501478161E8,4.9241891258557186E7,67562650
-270276880,-1.470139106379339E8,6.774716078443441E7,123974732
-268395966,-1.6218666755819216E8,7.736269519877777E7,147264113
-105651076,-1.5511971861341813E8,7.038918205243786E7,126437009
-10539479,-1.3704718866174087E8,8.441881395476362E7,200628067
-10046160,-1.2117206007902326E8,9.109558548582853E7,243210281
-106250472,-1.1930686156914535E8,7.158578650665775E7,167036284
-5524822,-1.0508410662300219E8,7.857916103574386E7,209232537
-5679454,-9.265852504512691E7,8.067913853808963E7,230058029
-5392694,-8.175029616448605E7,7.959875444468874E7,236644721
-4591162,-7.21054043939253E7,7.657762643199788E7,234205101
-257606771,-9.529307521968463E7,9.801164376907724E7,296753499
-98888143,-9.574245869222406E7,7.429515390375191E7,201438156
-67547500,-9.221808885569605E7,6.1889012641737945E7,155337961
-218065338,-1.0794899499873404E8,7.394584523161995E7,187834385
-98021520,-1.0670806062389229E8,5.763101907968804E7,123816015
-95388095,-1.0529306492090575E8,4.569950678999247E7,77504962
-282263444,-1.2741436230579254E8,7.298690051604623E7,164533239
-5929358,-1.1222873676756847E8,8.131502007892679E7,213031343
-281750808,-1.3341899567162241E8,9.806921814128949E7,258857876
-95979483,-1.2873905658766961E8,8.174180700288452E7,198228171
-259252848,-1.450532805142109E8,8.985624712361068E7,214371707
-44027970,-1.3242511669993454E8,8.949147201769164E7,225540771
25164059,-1.1272646973744273E8,1.0159123619762942E8,293638475
-142179947,-1.1640815439526239E8,8.263637529940647E7,214137346
-141941800,-1.195998600958546E8,6.75627664505912E7,150651205
24592888,-1.0157576658387277E8,8.22142384839116E7,227281187
25503758,-8.569082601088867E7,8.945932486565587E7,272146473
-188720223,-9.856950063452758E7,8.963217424061E7,259959196
-188172415,-1.0976986493021163E8,8.682476819790459E7,237529207
-208625308,-1.2212679531393518E8,8.674320431994465E7,224846021
-207240107,-1.3276595927469328E8,8.367594017128517E7,201937801
-193962252,-1.4041549586535662E8,7.614364416212472E7,164159080
-198978373,-1.4773585550718704E8,6.991836249479678E7,131937594
-198978373,-1.4773585550718704E8,6.991836249479678E7,263875188
-203100812,-1.5465647506878865E8,6.4549856103900425E7,103542949
-75475521,-1.4475885581019008E8,6.573322578047284E7,118174047
-88956299,-1.377835362089163E8,6.15067286375837E7,108243378
-89745946,-1.3177883743280177E8,5.6638269336388215E7,94774239
-16294791,-1.1734333162870155E8,6.774083715946655E7,153620017
-16503322,-1.0473833042511386E8,7.286437997587837E7,186719189
-6378593,-9.244336324697462E7,7.616447754365245E7,212214546
-6563685,-8.17084034661028E7,7.590953777426504E7,221929747
-15295284,-7.340676353283994E7,7.146002321390876E7,212433329
-6048800,-6.4987018091234945E7,6.832957193324031E7,208331269
-45007958,-6.248963557983058E7,5.561759834488788E7,159980757
-14480733,-5.6488522757351756E7,5.221514619800385E7,152372062
-14480733,-5.6488522757351756E7,5.221514619800385E7,304744124
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-14480733,-5.6488522757351756E7,5.221514619800385E7,500000000
-5401952,-5.010270141268279E7,5.033654700167358E7,151243486
-14758688,-4.568469973609744E7,4.548391318527955E7,136250953
-68469265,-4.853277039408526E7,3.909705854043835E7,107855463
-6636730,-4.32957653448246E7,3.84875527415349E7,110654445
-6876746,-3.874338792672152E7,3.683232503783156E7,108585912
-7145240,-3.479361943588133E7,3.4536338637344E7,103351735
-10630148,-3.1773185506396167E7,3.1188013354607046E7,92978867
14470139,-2.5992769943096645E7,3.3506737251729444E7,108034179
-2827412,-2.3097100200209565E7,3.0197474988849476E7,97692799
-155008447,-3.958601855018337E7,5.1503713354091264E7,166428834
-94831702,-4.649172898141045E7,5.071277827021584E7,156359384
21971277,-3.7933853233734146E7,5.301086626109542E7,174109611
-100572894,-4.576373332951738E7,5.346043986344223E7,168078026
5880523,-3.930820128832771E7,5.139251096966359E7,166261842
5880523,-3.930820128832771E7,5.139251096966359E7,332523684
5880523,-3.930820128832771E7,5.139251096966359E7,500000000
5880523,-3.930820128832771E7,5.139251096966359E7,500000000
5880523,-3.930820128832771E7,5.139251096966359E7,500000000
5880523,-3.930820128832771E7,5.139251096966359E7,500000000
5880523,-3.930820128832771E7,5.139251096966359E7,500000000
5880523,-3.930820128832771E7,5.139251096966359E7,500000000
5880523,-3.930820128832771E7,5.139251096966359E7,500000000
5880523,-3.930820128832771E7,5.139251096966359E7,500000000
-1009033,-3.452080525228675E7,4.692232629031938E7,153168499
3077136,-2.9821062595750906E7,4.341629436667726E7,143844114
-34606600,-3.0419254771282043E7,3.360905708218744E7,104016973
-28169392,-3.0138021924871787E7,2.5698950292858522E7,72657779
-164356082,-4.691527943426281E7,4.863441336107819E7,147622374
-73983208,-5.029877050497996E7,4.2396919394563645E7,119288907
-70296624,-5.2798502191857465E7,3.617221999795837E7,91890377
-201572715,-7.139527879287529E7,5.967352405024996E7,167298817
-204581230,-8.804352269376588E7,7.3889569864246E7,207514756
-235333213,-1.0645473398204514E8,8.763679715267321E7,244092454
-167446018,-1.140786444842895E8,7.906944124343254E7,202199120
-166385670,-1.206170226737533E8,7.074424276413608E7,162359948
-166735818,-1.2638187208953415E8,6.3146668550718516E7,126204802
-235863147,-1.4006703145334238E8,7.13090302997033E7,145169089
-171480805,-1.4399375314667457E8,6.035353568810883E7,97420389
-148746718,-1.4458787375334024E8,4.630486282774656E7,40631577
-146346658,-1.448077217841727E8,3.511338117476674E7,-4354197
-132524033,-1.4327226068615112E8,2.9022092802612834E7,-27183889
-135324154,-1.422787473503822E8,2.3505217939555176E7,-48257875
-133321206,-1.4115905468158442E8,1.9588375625062488E7,-62805552
14557066,-1.2169453959638637E8,4.875418311789346E7,73322192
-133796999,-1.2320734702183807E8,3.9213050332960576E7,33644854
-134128307,-1.2457246701910831E8,3.1798747744943354E7,2622523
-134128307,-1.2457246701910831E8,3.1798747744943354E7,5245046
-134128307,-1.2457246701910831E8,3.1798747744943354E7,10490092
-134128307,-1.2457246701910831E8,3.1798747744943354E7,20980184
-134128307,-1.2457246701910831E8,3.1798747744943354E7,41960368
-134128307,-1.2457246701910831E8,3.1798747744943354E7,83920736
-134128307,-1.2457246701910831E8,3.1798747744943354E7,167841472
-134128307,-1.2457246701910831E8,3.1798747744943354E7,335682944
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-134128307,-1.2457246701910831E8,3.1798747744943354E7,500000000
-394063473,-1.5825884276671976E8,8.280021836702758E7,172942030
-287925744,-1.7446720542087978E8,9.046479842005074E7,187391988
-284131234,-1.881752089932698E8,9.18376050667206E7,179175211
-386094171,-2.1291507924411106E8,1.1217297673901269E8,235776827
21833981,-1.8357144671359718E8,1.354810894826588E8,358352911
-322956000,-2.0099451587439752E8,1.3210118814339472E8,327410236
-13001717,-1.7749541601509783E8,1.401993158613205E8,383301847
-12006983,-1.568093618882106E8,1.41350081618043E8,408590964
15985757,-1.3520997202718428E8,1.4381149347032833E8,440036001
18473412,-1.1599954902378625E8,1.4147686035869282E8,449907892
19136839,-9.910750052081296E7,1.3566873014922285E8,443567420
17865578,-8.448586570571133E7,1.2733940853834498E8,424871768
17323724,-7.175966699249741E7,1.177754041518831E8,399341949
18978299,-6.0417421243435234E7,1.0818048317477113E8,372304511
12551884,-5.1296258088005826E7,9.709739790307981E7,337093333
13321214,-4.3219074077005096E7,8.695812044656113E7,304613407
24400084,-3.476667931737946E7,8.00102811642657E7,285274445
-144793928,-4.8520085402707025E7,8.407617152252252E7,287784600
-292382481,-7.900288485236865E7,1.1640202767879973E8,386605225
-152430191,-8.818129812082258E7,1.0336374397889414E8,325273677
-143144855,-9.505174273071976E7,8.954608605149068E7,263132601
23560605,-8.022519926437978E7,9.310601560471296E7,292198863
-322259504,-1.1047948735633232E8,1.2277451586445165E8,380618576
-295760073,-1.3363956056179078E8,1.3261101500789104E8,396804499
-315561953,-1.5637985961656693E8,1.3925378460177654E8,400635278
-272294588,-1.7086920066449606E8,1.2979668528520839E8,348317540
-330248741,-1.9079164320643407E8,1.3221178841229777E8,338055510
-329755231,-2.0816209168062982E8,1.2955712613906586E8,310066412
-287412895,-2.180684420955511E8,1.1450395783041161E8,239947389
-331491538,-2.3224632908360723E8,1.106892706019069E8,210510753
-308280934,-2.4175065469815633E8,9.964952277689108E7,156847436
-287904824,-2.4751992586088678E8,8.48333666174466E7,91813540
-328801553,-2.5768012925327593E8,8.140538089976597E7,67941394
-262765614,-2.5831581484661645E8,6.2166485463170364E7,-9649872
23973619,-2.2302963561578938E8,1.0837567775132513E8,210473075
-267377487,-2.285731170388157E8,9.098285080378991E7,135358286
-267377487,-2.285731170388157E8,9.098285080378991E7,270716572
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
-267377487,-2.285731170388157E8,9.098285080378991E7,500000000
